,Year,Coach1,Balance1,Coach2,Balance2,Coach3,Balance3,Coach4,Balance4,Coach1Wins,Coach1Lose,Coach2Wins,Coach2Lose,Coach3Wins,Coach3Lose,Coach4Wins,Coach4Lose,Total1,Total2,Total3,Total4,Precentage1,Precentage2,Precentage3,Precentage4
21,2004,Frank Johnson,8-13,Mike D'Antoni,21-40,nan,nan,nan,nan,8.0,13.0,21.0,40.0,0.0,0.0,0.0,0.0,21,61,0,0,38,34,,
22,2003,Frank Johnson,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
24,2002,Scott Skiles,25-26,Frank Johnson,11-20,nan,nan,nan,nan,25.0,26.0,11.0,20.0,0.0,0.0,0.0,0.0,51,31,0,0,49,35,,
25,2001,Scott Skiles,51-31,nan,nan,nan,nan,nan,nan,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,62,,,
27,2000,Danny Ainge,13-7,Scott Skiles,40-22,nan,nan,nan,nan,13.0,7.0,40.0,22.0,0.0,0.0,0.0,0.0,20,62,0,0,65,64,,
28,1999,Danny Ainge,27-23,nan,nan,nan,nan,nan,nan,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,54,,,
29,1998,Danny Ainge,56-26,nan,nan,nan,nan,nan,nan,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,68,,,
31,1997,Cotton Fitzsimmons,0-8,Danny Ainge,40-34,nan,nan,nan,nan,0.0,8.0,40.0,34.0,0.0,0.0,0.0,0.0,8,74,0,0,0,54,,
33,1996,Paul Westphal,14-19,Cotton Fitzsimmons,27-22,nan,nan,nan,nan,14.0,19.0,27.0,22.0,0.0,0.0,0.0,0.0,33,49,0,0,42,55,,
34,1995,Paul Westphal,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
35,1994,Paul Westphal,56-26,nan,nan,nan,nan,nan,nan,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,68,,,
36,1993,Paul Westphal,62-20,nan,nan,nan,nan,nan,nan,62.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,75,,,
37,1992,Cotton Fitzsimmons,53-29,nan,nan,nan,nan,nan,nan,53.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,64,,,
38,1991,Cotton Fitzsimmons,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
39,1990,Cotton Fitzsimmons,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
40,1989,Cotton Fitzsimmons,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
41,1988,John Wetzel,28-54,nan,nan,nan,nan,nan,nan,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,34,,,
43,1987,John MacLeod,22-34,Dick Van Arsdale,14-12,nan,nan,nan,nan,22.0,34.0,14.0,12.0,0.0,0.0,0.0,0.0,56,26,0,0,39,53,,
44,1986,John MacLeod,32-50,nan,nan,nan,nan,nan,nan,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,39,,,
45,1985,John MacLeod,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
46,1984,John MacLeod,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
47,1983,John MacLeod,53-29,nan,nan,nan,nan,nan,nan,53.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,64,,,
48,1982,John MacLeod,46-36,nan,nan,nan,nan,nan,nan,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,56,,,
49,1981,John MacLeod,57-25,nan,nan,nan,nan,nan,nan,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,69,,,
50,1980,John MacLeod,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
51,1979,John MacLeod,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
52,1978,John MacLeod,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
53,1977,John MacLeod,34-48,nan,nan,nan,nan,nan,nan,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,41,,,
54,1976,John MacLeod,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
55,1975,John MacLeod,32-50,nan,nan,nan,nan,nan,nan,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,39,,,
56,1974,John MacLeod,30-52,nan,nan,nan,nan,nan,nan,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,36,,,
58,1973,Butch van Breda Kolff,3-4,Jerry Colangelo,35-40,nan,nan,nan,nan,3.0,4.0,35.0,40.0,0.0,0.0,0.0,0.0,7,75,0,0,42,46,,
59,1972,Cotton Fitzsimmons,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
60,1971,Cotton Fitzsimmons,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
62,1970,Red Kerr,15-23,Jerry Colangelo,24-20,nan,nan,nan,nan,15.0,23.0,24.0,20.0,0.0,0.0,0.0,0.0,38,44,0,0,39,54,,
63,1969,Red Kerr,16-66,nan,nan,nan,nan,nan,nan,16.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,19,,,
1,2019,Terry Stotts,53-29,nan,nan,nan,nan,nan,nan,53.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,64,,,
2,2018,Terry Stotts,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
3,2017,Terry Stotts,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
4,2016,Terry Stotts,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
5,2015,Terry Stotts,51-31,nan,nan,nan,nan,nan,nan,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,62,,,
6,2014,Terry Stotts,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
7,2013,Terry Stotts,33-49,nan,nan,nan,nan,nan,nan,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,40,,,
9,2012,Nate McMillan,20-23,Kaleb Canales,8-15,nan,nan,nan,nan,20.0,23.0,8.0,15.0,0.0,0.0,0.0,0.0,43,23,0,0,46,34,,
10,2011,Nate McMillan,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
11,2010,Nate McMillan,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
12,2009,Nate McMillan,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
13,2008,Nate McMillan,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
14,2007,Nate McMillan,32-50,nan,nan,nan,nan,nan,nan,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,39,,,
15,2006,Nate McMillan,21-61,nan,nan,nan,nan,nan,nan,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,25,,,
17,2005,Maurice Cheeks,22-33,Kevin Pritchard,5-22,nan,nan,nan,nan,22.0,33.0,5.0,22.0,0.0,0.0,0.0,0.0,55,27,0,0,40,18,,
18,2004,Maurice Cheeks,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
19,2003,Maurice Cheeks,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
20,2002,Maurice Cheeks,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
21,2001,Mike Dunleavy,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
22,2000,Mike Dunleavy,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
23,1999,Mike Dunleavy,35-15,nan,nan,nan,nan,nan,nan,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,70,,,
24,1998,Mike Dunleavy,46-36,nan,nan,nan,nan,nan,nan,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,56,,,
25,1997,P.J. Carlesimo,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
26,1996,P.J. Carlesimo,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
27,1995,P.J. Carlesimo,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
28,1994,Rick Adelman,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
29,1993,Rick Adelman,51-31,nan,nan,nan,nan,nan,nan,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,62,,,
30,1992,Rick Adelman,57-25,nan,nan,nan,nan,nan,nan,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,69,,,
31,1991,Rick Adelman,63-19,nan,nan,nan,nan,nan,nan,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,76,,,
32,1990,Rick Adelman,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
34,1989,Mike Schuler,25-22,Rick Adelman,14-21,nan,nan,nan,nan,25.0,22.0,14.0,21.0,0.0,0.0,0.0,0.0,47,35,0,0,53,40,,
35,1988,Mike Schuler,53-29,nan,nan,nan,nan,nan,nan,53.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,64,,,
36,1987,Mike Schuler,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
37,1986,Jack Ramsay,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
38,1985,Jack Ramsay,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
39,1984,Jack Ramsay,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
40,1983,Jack Ramsay,46-36,nan,nan,nan,nan,nan,nan,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,56,,,
41,1982,Jack Ramsay,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
42,1981,Jack Ramsay,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
43,1980,Jack Ramsay,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
44,1979,Jack Ramsay,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
45,1978,Jack Ramsay,58-24,nan,nan,nan,nan,nan,nan,58.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,70,,,
46,1977,Jack Ramsay,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
47,1976,Lenny Wilkens,37-45,nan,nan,nan,nan,nan,nan,37.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,45,,,
48,1975,Lenny Wilkens,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
49,1974,Jack McCloskey,27-55,nan,nan,nan,nan,nan,nan,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,32,,,
50,1973,Jack McCloskey,21-61,nan,nan,nan,nan,nan,nan,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,25,,,
52,1972,Rolland Todd,12-44,Stu Inman,6-20,nan,nan,nan,nan,12.0,44.0,6.0,20.0,0.0,0.0,0.0,0.0,56,26,0,0,21,23,,
53,1971,Rolland Todd,29-53,nan,nan,nan,nan,nan,nan,29.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,35,,,
1,2019,Dave Joerger,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
2,2018,Dave Joerger,27-55,nan,nan,nan,nan,nan,nan,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,32,,,
3,2017,Dave Joerger,32-50,nan,nan,nan,nan,nan,nan,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,39,,,
4,2016,George Karl,33-49,nan,nan,nan,nan,nan,nan,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,40,,,
7,2015,Mike Malone,11-13,Tyrone Corbin,7-21,George Karl,11-19,nan,nan,11.0,13.0,7.0,21.0,11.0,19.0,0.0,0.0,24,28,30,0,45,25,36,
8,2014,Mike Malone,28-54,nan,nan,nan,nan,nan,nan,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,34,,,
9,2013,Keith Smart,28-54,nan,nan,nan,nan,nan,nan,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,34,,,
11,2012,Paul Westphal,2-5,Keith Smart,20-39,nan,nan,nan,nan,2.0,5.0,20.0,39.0,0.0,0.0,0.0,0.0,7,59,0,0,28,33,,
12,2011,Paul Westphal,24-58,nan,nan,nan,nan,nan,nan,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,29,,,
13,2010,Paul Westphal,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
15,2009,Reggie Theus,6-18,Kenny Natt,11-47,nan,nan,nan,nan,6.0,18.0,11.0,47.0,0.0,0.0,0.0,0.0,24,58,0,0,25,18,,
16,2008,Reggie Theus,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
17,2007,Eric Musselman,33-49,nan,nan,nan,nan,nan,nan,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,40,,,
18,2006,Rick Adelman,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
19,2005,Rick Adelman,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
20,2004,Rick Adelman,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
21,2003,Rick Adelman,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
22,2002,Rick Adelman,61-21,nan,nan,nan,nan,nan,nan,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,74,,,
23,2001,Rick Adelman,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
24,2000,Rick Adelman,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
25,1999,Rick Adelman,27-23,nan,nan,nan,nan,nan,nan,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,54,,,
26,1998,Eddie Jordan,27-55,nan,nan,nan,nan,nan,nan,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,32,,,
28,1997,Garry St. Jean,28-39,Eddie Jordan,6-9,nan,nan,nan,nan,28.0,39.0,6.0,9.0,0.0,0.0,0.0,0.0,67,15,0,0,41,40,,
29,1996,Garry St. Jean,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
30,1995,Garry St. Jean,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
31,1994,Garry St. Jean,28-54,nan,nan,nan,nan,nan,nan,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,34,,,
32,1993,Garry St. Jean,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
34,1992,Dick Motta,7-18,Rex Hughes,22-35,nan,nan,nan,nan,7.0,18.0,22.0,35.0,0.0,0.0,0.0,0.0,25,57,0,0,28,38,,
35,1991,Dick Motta,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
37,1990,Jerry Reynolds,7-21,Dick Motta,16-38,nan,nan,nan,nan,7.0,21.0,16.0,38.0,0.0,0.0,0.0,0.0,28,54,0,0,25,29,,
38,1989,Jerry Reynolds,27-55,nan,nan,nan,nan,nan,nan,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,32,,,
40,1988,Bill Russell,17-41,Jerry Reynolds,7-17,nan,nan,nan,nan,17.0,41.0,7.0,17.0,0.0,0.0,0.0,0.0,58,24,0,0,29,29,,
42,1987,Phil Johnson,14-32,Jerry Reynolds,15-21,nan,nan,nan,nan,14.0,32.0,15.0,21.0,0.0,0.0,0.0,0.0,46,36,0,0,30,41,,
43,1986,Phil Johnson,37-45,nan,nan,nan,nan,nan,nan,37.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,45,,,
45,1985,Jack McKinney,1-8,Phil Johnson,30-43,nan,nan,nan,nan,1.0,8.0,30.0,43.0,0.0,0.0,0.0,0.0,9,73,0,0,11,41,,
46,1984,Cotton Fitzsimmons,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
47,1983,Cotton Fitzsimmons,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
48,1982,Cotton Fitzsimmons,30-52,nan,nan,nan,nan,nan,nan,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,36,,,
49,1981,Cotton Fitzsimmons,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
50,1980,Cotton Fitzsimmons,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
51,1979,Cotton Fitzsimmons,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
53,1978,Phil Johnson,13-24,Larry Staverman,18-27,nan,nan,nan,nan,13.0,24.0,18.0,27.0,0.0,0.0,0.0,0.0,37,45,0,0,35,40,,
54,1977,Phil Johnson,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
55,1976,Phil Johnson,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
56,1975,Phil Johnson,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
59,1974,Bob Cousy,6-14,Draff Young,0-4,Phil Johnson,27-31,nan,nan,6.0,14.0,0.0,4.0,27.0,31.0,0.0,0.0,20,4,58,0,30,0,46,
60,1973,Bob Cousy,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
61,1972,Bob Cousy,30-52,nan,nan,nan,nan,nan,nan,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,36,,,
62,1971,Bob Cousy,33-49,nan,nan,nan,nan,nan,nan,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,40,,,
63,1970,Bob Cousy,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
64,1969,Ed Jucker,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
65,1968,Ed Jucker,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
66,1967,Jack McMahon,39-42,nan,nan,nan,nan,nan,nan,39.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0,0,0,48,,,
67,1966,Jack McMahon,45-35,nan,nan,nan,nan,nan,nan,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,56,,,
68,1965,Jack McMahon,48-32,nan,nan,nan,nan,nan,nan,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,60,,,
69,1964,Jack McMahon,55-25,nan,nan,nan,nan,nan,nan,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,68,,,
70,1963,Charles Wolf,42-38,nan,nan,nan,nan,nan,nan,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,52,,,
71,1962,Charles Wolf,43-37,nan,nan,nan,nan,nan,nan,43.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,53,,,
72,1961,Charles Wolf,33-46,nan,nan,nan,nan,nan,nan,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0,0,41,,,
73,1960,Tom Marshall,19-56,nan,nan,nan,nan,nan,nan,19.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0,25,,,
75,1959,Bobby Wanzer,3-15,Tom Marshall,16-38,nan,nan,nan,nan,3.0,15.0,16.0,38.0,0.0,0.0,0.0,0.0,18,54,0,0,16,29,,
76,1958,Bobby Wanzer,33-39,nan,nan,nan,nan,nan,nan,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,45,,,
77,1957,Bobby Wanzer,31-41,nan,nan,nan,nan,nan,nan,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,43,,,
78,1956,Bobby Wanzer,31-41,nan,nan,nan,nan,nan,nan,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,43,,,
79,1955,Les Harrison,29-43,nan,nan,nan,nan,nan,nan,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,40,,,
80,1954,Les Harrison,44-28,nan,nan,nan,nan,nan,nan,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,61,,,
81,1953,Les Harrison,44-26,nan,nan,nan,nan,nan,nan,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0,0,62,,,
82,1952,Les Harrison,41-25,nan,nan,nan,nan,nan,nan,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,62,,,
83,1951,Les Harrison,41-27,nan,nan,nan,nan,nan,nan,41.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0,0,60,,,
84,1950,Les Harrison,51-17,nan,nan,nan,nan,nan,nan,51.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0,0,75,,,
85,1949,Les Harrison,45-15,nan,nan,nan,nan,nan,nan,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,75,,,
1,2019,Gregg Popovich,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
2,2018,Gregg Popovich,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
3,2017,Gregg Popovich,61-21,nan,nan,nan,nan,nan,nan,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,74,,,
4,2016,Gregg Popovich,67-15,nan,nan,nan,nan,nan,nan,67.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,81,,,
5,2015,Gregg Popovich,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
6,2014,Gregg Popovich,62-20,nan,nan,nan,nan,nan,nan,62.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,75,,,
7,2013,Gregg Popovich,58-24,nan,nan,nan,nan,nan,nan,58.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,70,,,
8,2012,Gregg Popovich,50-16,nan,nan,nan,nan,nan,nan,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,75,,,
9,2011,Gregg Popovich,61-21,nan,nan,nan,nan,nan,nan,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,74,,,
10,2010,Gregg Popovich,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
11,2009,Gregg Popovich,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
12,2008,Gregg Popovich,56-26,nan,nan,nan,nan,nan,nan,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,68,,,
13,2007,Gregg Popovich,58-24,nan,nan,nan,nan,nan,nan,58.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,70,,,
